,year,month,day,hour,V,Verr,N,Nerr,S,Serr,E,Eerr,W,Werr,NE,NEerr,SE,SEerr,NW,NWerr,SW,SWerr,N2,N2err,S2,S2err,E2,E2err,W2,W2err,N3,N3err,S3,S3err,E3,E3err,W3,W3err,Pres.,TIME
111,2018,1,5,15,2537276,1598,894586,949,918216,961,1127176,1065,1210537,1104,445937,670,462225,682,498438,708,532994,732,260434,512,281120,532,350791,594,400625,635,41943,205,42815,207,86842,295,106322,327,956.293,2018-01-05 15:30:00
112,2018,1,5,16,2539939,1599,894352,949,916507,960,1127862,1065,1211866,1104,447903,671,460683,680,499010,708,533270,732,259487,511,282071,532,350593,594,402214,636,42037,205,43261,208,87135,296,106375,327,955.895,2018-01-05 16:30:00
113,2018,1,5,17,2537061,1598,895589,949,918060,961,1126509,1064,1213432,1105,446524,670,460368,680,499561,709,532154,731,260026,511,281893,532,350048,593,402002,636,42205,206,43102,208,86694,295,106040,326,955.511,2018-01-05 17:30:00
114,2018,1,5,18,2532112,1596,894269,948,915722,959,1126113,1064,1211961,1104,444413,668,460003,680,499653,709,531549,731,260289,511,281550,532,351259,594,401545,635,42002,205,43062,208,86945,295,105893,326,955.187,2018-01-05 18:30:00
115,2018,1,5,19,2531418,1595,893375,947,914083,958,1122890,1062,1209385,1102,444767,668,462167,681,497957,707,531381,731,259924,511,281705,532,349975,593,403301,636,42030,205,42613,207,86518,294,106269,327,954.762,2018-01-05 19:30:00
116,2018,1,5,20,2530607,1594,891117,946,914186,958,1126280,1063,1209245,1102,445400,668,460810,680,497731,707,530733,730,259525,510,281881,532,350867,593,401442,635,42165,205,43422,208,86702,295,105842,326,954.358,2018-01-05 20:30:00
117,2018,1,5,21,2527679,1593,891853,946,916879,959,1124866,1063,1208840,1102,444803,668,461342,680,497724,707,530540,730,258486,509,281192,531,350326,593,401907,635,41854,205,42964,207,86397,294,105942,326,954.169,2018-01-05 21:30:00
118,2018,1,5,22,2527406,1594,890762,946,914666,958,1124390,1062,1209118,1102,445568,669,461840,681,496565,706,530605,730,259889,511,281267,531,351542,594,401009,634,42057,205,43028,208,86519,294,105708,326,954.425,2018-01-05 22:30:00
119,2018,1,5,23,2527597,1594,892685,947,915168,959,1125341,1063,1207312,1101,445230,669,462003,681,495367,705,531251,730,258956,510,281347,531,351008,594,402193,636,41927,205,42940,207,87048,295,105718,326,954.847,2018-01-05 23:30:00
120,2018,1,6,0,2529715,1595,890975,946,916463,960,1127004,1064,1210777,1103,444485,668,462450,682,498750,708,530352,730,259339,510,281095,531,350973,594,400640,635,42248,206,43198,208,86554,295,106407,327,955.398,2018-01-06 00:30:00
121,2018,1,6,1,2533413,1597,893483,948,916507,960,1128161,1065,1212389,1105,446579,670,462055,681,497695,708,530763,731,258961,510,281215,532,352264,595,401275,635,41897,205,42640,207,86822,295,105463,326,955.983,2018-01-06 01:30:00
122,2018,1,6,2,2533686,1597,891484,947,915891,960,1127984,1065,1210677,1104,446290,670,463993,683,496910,707,531738,731,259899,511,282124,533,350613,594,401945,636,41981,205,43078,208,87007,296,106055,326,956.052,2018-01-06 02:30:00
123,2018,1,6,3,2535312,1597,893770,948,919313,962,1126954,1065,1211377,1104,446781,670,462248,682,498728,708,532035,732,260275,511,282546,533,352318,595,401384,635,42148,206,43124,208,86883,295,106298,327,955.931,2018-01-06 03:30:00
124,2018,1,6,4,2538020,1598,893832,948,919287,962,1129812,1066,1213748,1105,446083,670,462638,682,498233,708,532309,732,259841,511,281717,532,352249,595,402166,636,42081,205,43137,208,87499,296,106028,326,955.885,2018-01-06 04:30:00
125,2018,1,6,5,2540493,1599,895153,949,919649,962,1131958,1067,1215235,1106,447923,671,463179,682,499605,709,532363,732,259831,511,282671,533,353014,596,404281,638,41945,205,43073,208,87180,296,105944,326,956.105,2018-01-06 05:30:00
126,2018,1,6,6,2546910,1601,893835,949,922429,964,1131733,1067,1216341,1107,446756,670,463551,683,498798,708,534385,733,260465,512,283292,534,352002,595,402424,636,42053,205,43353,209,86790,295,106044,326,956.352,2018-01-06 06:30:00
127,2018,1,6,7,2543623,1601,897916,951,919273,962,1132260,1068,1217541,1108,448752,672,465926,685,500217,710,535547,734,260439,512,282756,534,353052,596,405920,639,41962,205,43203,208,87210,296,106383,327,957.219,2018-01-06 07:30:00
128,2018,1,6,8,2544720,1603,897717,952,922206,965,1134362,1070,1216907,1108,448729,673,465219,685,499577,710,535235,735,260353,512,282618,534,353454,597,403613,638,42573,207,43119,208,86695,295,105967,327,958.476,2018-01-06 08:30:00
129,2018,1,6,9,2548142,1605,897680,952,921856,965,1132431,1069,1216006,1108,448568,673,464621,685,499662,710,533895,734,261697,514,281939,533,353386,597,403486,638,41882,205,43347,209,86321,295,106650,328,959.236,2018-01-06 09:30:00
130,2018,1,6,10,2550249,1606,899617,954,923197,966,1131739,1069,1215087,1109,448069,673,463673,684,501364,712,534903,735,260983,514,283335,535,352143,596,404101,639,42626,207,42754,208,86745,296,105965,327,960.299,2018-01-06 10:30:00
131,2018,1,6,11,2549177,1607,897721,953,921273,966,1132194,1070,1216692,1110,447912,673,463108,684,499274,711,534706,736,260059,513,283061,535,353126,597,404042,639,41807,205,43016,208,87094,297,106255,328,960.977,2018-01-06 11:30:00
132,2018,1,6,12,2549790,1607,897904,954,920211,965,1131279,1070,1218406,1111,446875,672,462330,684,499535,711,534972,736,259083,512,283118,535,351504,596,404042,639,41881,206,43192,209,86019,295,106661,329,961.364,2018-01-06 12:30:00
133,2018,1,6,13,2546479,1606,898138,954,921982,966,1134177,1071,1218248,1111,448582,674,464258,685,500407,712,535968,737,260928,514,282665,535,351864,596,404911,640,41836,205,43406,209,86562,296,106263,328,961.619,2018-01-06 13:30:00
134,2018,1,6,14,2545818,1605,897897,953,920785,965,1130525,1069,1217214,1110,447296,672,463309,684,500509,712,535545,736,260883,514,283870,536,352117,596,404487,640,42596,207,43097,209,87064,296,105485,327,960.654,2018-01-06 14:30:00
135,2018,1,6,15,2547839,1605,900035,954,922212,965,1130090,1068,1218391,1110,447437,672,462815,683,501220,712,535051,735,261713,514,283640,535,351944,596,404110,639,42029,206,43444,209,86477,295,106850,328,959.797,2018-01-06 15:30:00
136,2018,1,6,16,2545589,1604,898057,953,921384,965,1131691,1069,1218129,1110,448551,673,463288,684,502376,712,535405,735,261827,514,282812,534,351127,595,404942,640,42062,206,43252,209,86784,296,106136,327,959.719,2018-01-06 16:30:00
137,2018,1,6,17,2543524,1603,897519,952,919236,964,1131301,1069,1217396,1109,447643,672,463290,684,500737,711,533546,734,261830,514,282666,534,352302,596,403824,639,42020,206,42714,207,86645,296,106324,328,959.53,2018-01-06 17:30:00
138,2018,1,6,18,2545705,1604,899072,953,921527,965,1129853,1068,1216878,1109,446820,671,463334,684,500045,711,534371,735,259981,512,282434,534,351931,596,405319,640,41962,205,43137,208,86556,295,106204,327,959.117,2018-01-06 18:30:00
139,2018,1,6,19,2543260,1602,897540,952,920459,964,1130567,1068,1216585,1108,446496,671,463216,683,501339,711,535084,735,259752,512,283464,535,352108,596,403980,638,42101,206,43219,209,87089,296,106068,327,958.508,2018-01-06 19:30:00
140,2018,1,6,20,2545477,1603,895889,951,922449,965,1130069,1068,1216162,1108,447234,671,463196,683,500352,710,534667,734,260969,513,282497,534,351732,595,402780,637,42221,206,43075,208,86940,296,106330,327,958.485,2018-01-06 20:30:00
141,2018,1,6,21,2545594,1604,896922,952,920798,964,1128190,1067,1213256,1107,446235,671,462509,683,499699,710,534200,734,260926,513,282960,534,352229,596,402794,638,42531,207,43162,208,86947,296,106208,327,959.077,2018-01-06 21:30:00
142,2018,1,6,22,2545054,1604,895833,952,917771,963,1129984,1068,1215420,1109,448629,673,462331,683,500205,711,533394,734,261439,514,283224,535,353446,597,404308,639,42239,206,43157,209,86716,296,105692,327,959.894,2018-01-06 22:30:00
143,2018,1,6,23,2541586,1604,894120,951,918650,964,1129760,1069,1214460,1108,447402,672,463178,684,500210,711,534952,736,260467,513,282963,535,352943,597,402126,638,41772,205,43050,208,86838,296,106019,327,960.472,2018-01-06 23:30:00
144,2018,1,7,0,2541580,1604,895426,952,920221,965,1131653,1070,1214806,1109,446620,672,463128,684,499834,711,533976,735,261036,514,283043,535,352581,597,403015,639,42357,207,43402,209,87441,297,105766,327,961.173,2018-01-07 00:30:00
145,2018,1,7,1,2541280,1605,896574,953,918474,964,1131628,1070,1214904,1109,448634,674,463657,685,498293,710,531255,733,261465,514,282838,535,352719,597,404304,640,42067,206,43325,209,86589,296,105912,327,961.478,2018-01-07 01:30:00
146,2018,1,7,2,2544204,1606,898265,954,920661,966,1133473,1071,1213871,1109,449078,674,463982,685,499870,711,534079,735,260966,514,282823,535,352774,597,402110,638,41985,206,42963,208,86290,295,106282,328,961.66,2018-01-07 02:30:00
147,2018,1,7,3,2547981,1607,898948,954,921039,966,1132901,1071,1213110,1109,447234,672,464752,686,501269,712,532892,735,260884,514,282987,535,352309,597,402483,638,42131,206,43211,209,87439,297,105960,327,961.492,2018-01-07 03:30:00
148,2018,1,7,4,2551239,1608,898710,954,922337,967,1133546,1071,1215895,1110,447827,673,464663,685,500456,712,533707,735,261374,514,282673,535,353265,598,403005,639,41783,205,43683,210,87253,297,105904,327,961.454,2018-01-07 04:30:00
149,2018,1,7,5,2552222,1608,901560,955,920837,966,1137735,1073,1217505,1110,450218,675,464203,685,501387,712,533997,735,260992,514,283166,535,353454,598,403997,639,42158,206,43412,209,86803,296,106271,328,961.101,2018-01-07 05:30:00
150,2018,1,7,6,2554261,1608,901408,955,922261,966,1136140,1072,1219054,1111,449235,674,465136,686,501044,712,535180,736,261445,514,283419,535,354264,598,404320,640,42197,206,43302,209,87562,297,106319,328,960.999,2018-01-07 06:30:00
151,2018,1,7,7,2553427,1608,898758,954,922314,966,1136683,1072,1217821,1110,448388,673,465555,686,502955,713,534699,736,262117,515,283142,535,353771,598,404393,640,42172,206,43120,209,87093,297,106050,327,961.038,2018-01-07 07:30:00
152,2018,1,7,8,2554398,1609,899099,954,921285,966,1133524,1071,1219662,1112,448852,674,463485,685,501743,713,534927,736,261909,515,283533,536,353841,598,404295,640,41756,205,43626,210,87391,297,106324,328,961.51,2018-01-07 08:30:00
153,2018,1,7,9,2550971,1608,901868,956,921735,966,1135683,1072,1221560,1113,450217,675,464539,686,501520,713,534544,736,261119,514,282822,535,353258,598,404533,640,42049,206,43626,210,87601,298,106364,328,961.902,2018-01-07 09:30:00
154,2018,1,7,10,2552580,1609,900911,956,921841,967,1133640,1072,1219100,1112,450234,675,464794,686,501588,713,534994,736,262483,516,283838,536,352944,598,403518,640,42060,206,43334,209,86882,296,106119,328,962.564,2018-01-07 10:30:00
155,2018,1,7,11,2547432,1608,900430,956,923052,968,1132964,1071,1216819,1111,448498,674,463995,686,500826,713,534913,737,260808,514,284056,537,352597,598,403667,640,42210,207,43155,209,87237,297,105647,327,962.894,2018-01-07 11:30:00
156,2018,1,7,12,2545543,1607,899799,955,921257,967,1131619,1071,1217778,1112,447870,674,464124,686,501050,713,534786,736,261644,515,282707,535,353571,598,402644,639,42406,207,43386,210,86885,297,106172,328,962.933,2018-01-07 12:30:00
157,2018,1,7,13,2546409,1608,899297,955,920740,967,1133859,1072,1216273,1111,448754,674,464325,686,499516,712,534875,737,260558,514,282678,535,352734,598,404461,640,42209,207,43422,210,87428,298,106131,328,963.032,2018-01-07 13:30:00
158,2018,1,7,14,2547738,1608,898342,955,920913,967,1130066,1070,1214900,1110,449294,675,463585,685,499168,711,535478,737,261260,515,283025,536,353813,599,402825,639,41844,206,43285,209,86481,296,106039,328,962.873,2018-01-07 14:30:00
159,2018,1,7,15,2544960,1607,898546,955,920985,966,1132489,1071,1214435,1110,450018,675,463407,685,501051,713,533445,735,261770,515,282832,535,352577,597,403555,640,42006,206,42937,208,86788,296,106707,329,962.511,2018-01-07 15:30:00
160,2018,1,7,16,2546135,1607,898320,954,919939,966,1131250,1070,1215272,1110,447239,673,463938,685,500350,712,534838,736,261178,514,282629,535,353007,598,403272,639,41942,206,43352,209,87313,297,106482,328,962.08,2018-01-07 16:30:00
161,2018,1,7,17,2543812,1606,896488,953,918948,965,1129276,1069,1215583,1110,448392,673,464333,685,501063,712,534539,736,260806,514,282075,534,351775,596,404227,640,42155,206,43611,210,87532,297,105750,327,961.679,2018-01-07 17:30:00
162,2018,1,7,18,2547474,1606,897509,953,920432,965,1131168,1070,1213856,1109,447244,672,461332,683,499516,711,533940,735,260393,513,282806,535,351690,596,403276,639,42044,206,43176,209,86634,296,106065,328,961.27,2018-01-07 18:30:00
163,2018,1,7,19,2546382,1606,897177,953,919870,965,1128752,1068,1215441,1109,448201,673,461540,683,498953,711,532228,734,260714,513,282000,534,352242,597,402545,638,41930,206,43034,208,87041,296,106206,328,960.948,2018-01-07 19:30:00
164,2018,1,7,20,2541178,1604,896676,952,918345,964,1127646,1068,1215041,1109,445822,671,462868,684,500182,711,532753,734,261138,514,281494,533,352593,597,403665,639,42092,206,43341,209,86575,296,106158,328,960.584,2018-01-07 20:30:00
165,2018,1,7,21,2542425,1604,893308,951,917463,964,1130458,1069,1213982,1108,445826,671,463176,684,499426,711,532662,734,259153,512,282271,534,352185,596,403277,639,41669,205,43395,209,87055,296,106359,328,960.739,2018-01-07 21:30:00
166,2018,1,7,22,2538651,1603,895811,952,917091,963,1130369,1069,1212993,1108,446403,672,462035,683,498930,711,532346,734,260372,513,281859,534,351320,596,402672,638,41807,205,43133,209,86750,296,106098,328,960.959,2018-01-07 22:30:00
167,2018,1,7,23,2535732,1603,896624,953,916205,963,1129072,1069,1213267,1108,446157,672,462734,684,499254,711,532620,734,259968,513,281348,533,351323,596,402799,638,41789,205,43283,209,86737,296,105803,327,961.179,2018-01-07 23:30:00
168,2018,1,8,0,2537947,1604,893899,952,916862,964,1129428,1069,1211698,1108,445957,672,462790,684,498753,711,533266,735,260117,513,281579,534,351487,596,402562,638,41983,206,43000,208,87050,297,105914,327,961.687,2018-01-08 00:30:00
169,2018,1,8,1,2539712,1605,896988,954,917463,964,1128400,1069,1213644,1109,447311,673,462838,684,498669,711,532197,734,261105,514,282333,535,352407,597,401823,638,42072,206,43132,209,87068,297,106385,328,962.213,2018-01-08 01:30:00
170,2018,1,8,2,2536841,1604,895543,953,915977,964,1127552,1069,1212890,1109,446299,672,462045,684,498355,711,531417,734,259946,513,281255,534,351767,597,402210,638,41760,205,43237,209,86983,297,106014,328,962.565,2018-01-08 02:30:00
171,2018,1,8,3,2533679,1603,894960,953,916705,964,1129042,1069,1212000,1109,447810,673,462086,684,499189,711,532800,735,261188,514,282255,535,352183,597,402394,639,42300,207,42950,208,86788,296,105010,326,962.307,2018-01-08 03:30:00
172,2018,1,8,4,2535027,1603,896211,953,916247,964,1127054,1068,1211426,1108,447338,673,462809,684,498915,711,534107,736,260681,514,282846,535,351753,597,402781,639,41861,206,43472,210,87106,297,106067,328,962.045,2018-01-08 04:30:00
173,2018,1,8,5,2539626,1604,897316,953,917518,964,1129712,1069,1212169,1108,447530,673,462003,684,498819,711,533336,735,260790,514,281882,534,353632,598,402834,639,42200,206,43151,209,86832,296,106026,328,961.732,2018-01-08 05:30:00
174,2018,1,8,6,2538465,1604,897505,954,917792,964,1128265,1069,1210679,1108,446283,672,463818,685,499655,711,534243,736,261285,514,282759,535,351887,597,402562,638,42004,206,43474,210,86970,296,106113,328,961.768,2018-01-08 06:30:00
175,2018,1,8,7,2538938,1605,896282,953,917742,964,1129180,1069,1213037,1109,447519,673,461884,684,499630,711,531652,734,262192,515,281736,534,352808,597,401778,638,42221,206,43305,209,87093,297,105737,327,962.09,2018-01-08 07:30:00
176,2018,1,8,8,2536171,1604,894485,952,919576,966,1127528,1069,1210664,1108,445762,672,464331,686,499145,711,532476,735,260715,514,281632,534,351906,597,401700,638,42480,207,43095,209,87139,297,105577,327,962.404,2018-01-08 08:30:00
177,2018,1,8,9,2536750,1604,892789,952,918275,965,1128930,1070,1210872,1108,445817,672,463399,685,497760,710,532451,735,260966,514,282078,535,352238,597,403558,640,42128,206,42905,208,86556,296,106089,328,962.796,2018-01-08 09:30:00
178,2018,1,8,10,2536957,1605,892946,952,918838,966,1130454,1071,1212453,1109,446670,673,463874,686,498075,711,532288,735,260143,514,282641,535,352409,597,401929,639,41945,206,43421,210,86629,296,105549,327,963.303,2018-01-08 10:30:00
179,2018,1,8,11,2542231,1607,897100,954,918427,966,1129572,1070,1211964,1109,446614,673,463298,685,497199,710,532161,735,260749,514,282235,535,352396,598,402767,639,42316,207,42849,208,86913,297,105164,327,963.425,2018-01-08 11:30:00
180,2018,1,8,12,2543271,1607,894182,953,917491,965,1130962,1071,1212372,1110,446147,672,463157,685,496357,710,532626,735,259963,514,283504,536,353414,598,403139,640,41874,206,43237,209,87239,297,105715,328,963.534,2018-01-08 12:30:00
181,2018,1,8,13,2542354,1607,896400,954,919239,966,1130049,1070,1214811,1111,447398,673,462753,685,499203,712,532530,735,261307,515,282354,535,353356,598,403279,640,42040,206,43086,209,87057,297,105530,327,963.52,2018-01-08 13:30:00
182,2018,1,8,14,2543422,1607,896323,954,919360,966,1129571,1070,1214015,1110,447028,673,463486,685,499772,712,534636,737,261340,515,281934,535,352848,598,403915,640,42366,207,43044,209,87078,297,105948,328,963.25,2018-01-08 14:30:00
183,2018,1,8,15,2544264,1607,896284,954,918552,965,1131137,1071,1210804,1108,447527,673,461916,684,498686,711,533423,735,260800,514,282338,535,352577,597,402575,639,42355,207,43231,209,86461,296,106451,329,962.824,2018-01-08 15:30:00
184,2018,1,8,16,2542522,1606,897708,954,919001,965,1130244,1070,1212369,1109,446935,673,462943,685,500294,712,533933,736,261259,514,283090,536,352022,597,403055,639,41881,206,43091,209,86725,296,105566,327,962.423,2018-01-08 16:30:00
185,2018,1,8,17,2540634,1605,896796,953,918668,965,1128576,1069,1215223,1110,446669,672,462216,684,499386,711,531890,734,260704,514,281158,534,351144,596,402820,639,42122,206,43101,209,86582,296,105993,328,962.03,2018-01-08 17:30:00
186,2018,1,8,18,2540702,1605,896658,953,918728,965,1127714,1068,1213079,1109,446402,672,462391,684,499766,711,532404,734,260621,514,281657,534,351924,597,402462,638,41905,206,43372,209,86784,296,106751,329,961.61,2018-01-08 18:30:00
187,2018,1,8,19,2539106,1603,895236,952,916151,963,1127447,1068,1212242,1108,445676,671,462550,684,499372,711,532575,734,260231,513,282134,534,353239,597,402294,638,42065,206,43153,209,86793,296,105674,327,960.912,2018-01-08 19:30:00
188,2018,1,8,20,2537313,1603,894591,951,915999,963,1127917,1068,1212973,1108,445810,671,461891,683,498977,710,532070,734,260074,513,282693,535,351756,596,401635,637,41903,206,43371,209,86951,296,105906,327,960.546,2018-01-08 20:30:00
189,2018,1,8,21,2534854,1602,892146,950,916724,963,1128094,1068,1213245,1108,445309,671,462849,684,498954,710,532677,734,259311,512,281599,534,351062,596,403337,639,41947,206,42716,208,86800,296,106064,327,960.732,2018-01-08 21:30:00
190,2018,1,8,22,2536948,1603,892257,950,918857,964,1127130,1067,1210685,1107,445395,671,461810,683,498363,710,533127,734,260380,513,282982,535,351990,596,402574,638,42024,206,42927,208,86399,295,106124,328,960.803,2018-01-08 22:30:00
191,2018,1,8,23,2534918,1602,895062,952,916162,963,1125661,1067,1213321,1108,445275,671,462131,683,497588,710,533427,735,260431,513,281879,534,351329,596,402998,639,42063,206,42998,208,86474,296,106135,328,961.114,2018-01-08 23:30:00
